Lat [deg],Lon [deg],Alt Ellips [m]
42.14684956,-80.01318334,177.1998
42.14684746,-80.01318873,177.1967
42.14684559,-80.0131942,177.2075
42.14684356,-80.01319973,177.2037
42.14684161,-80.01320509,177.1973
42.1468396,-80.01321043,177.2051
42.14683762,-80.01321587,177.2219
42.14683564,-80.01322127,177.2036
42.14683363,-80.01322682,177.2079
42.1468315,-80.01323219,177.2009
42.14682956,-80.01323763,177.212
42.1468275,-80.01324298,177.2035
42.14682569,-80.01324842,177.2026
42.14682363,-80.0132538,177.1915
42.14682147,-80.01325925,177.1931
42.14681954,-80.01326469,177.1973
42.14681745,-80.01327006,177.1885
42.14681543,-80.01327539,177.1883
42.14681341,-80.01328079,177.1796
42.14681132,-80.01328618,177.174
42.1468093,-80.01329165,177.1708
42.14680713,-80.01329696,177.1763
42.14680512,-80.01330242,177.1792
42.14680312,-80.01330772,177.1809
42.14680101,-80.01331307,177.1845
42.14679883,-80.01331844,177.1657
42.14679679,-80.01332391,177.1701
42.14679499,-80.01332924,177.2024
42.14679283,-80.01333464,177.1877
42.14679066,-80.01333993,177.1724
42.14678861,-80.01334526,177.1768
42.14678675,-80.01335064,177.2001
42.14678461,-80.01335604,177.1864
42.14678268,-80.01336149,177.1942
42.14678057,-80.01336679,177.1966
42.14677869,-80.01337226,177.2
42.14677663,-80.01337761,177.1906
42.14677459,-80.01338295,177.1919
42.14677252,-80.01338831,177.1791
42.14677052,-80.01339369,177.181
42.14676836,-80.01339899,177.1931
42.14676634,-80.01340433,177.1873
42.14676437,-80.01340965,177.1737
42.14676225,-80.01341487,177.1928
42.14676019,-80.01342033,177.1828
42.14675823,-80.01342574,177.1735
42.14675617,-80.013431,177.1919
42.14675409,-80.01343629,177.1784
42.14675208,-80.01344164,177.1894
42.14674998,-80.01344696,177.1899
42.14674796,-80.01345227,177.185
42.14674592,-80.01345756,177.1803
42.1467439,-80.01346302,177.1789
42.14674187,-80.01346826,177.1661
42.14673981,-80.01347358,177.1639
42.14673779,-80.01347892,177.1694
42.14673576,-80.0134842,177.1665
42.14673373,-80.0134895,177.1725
42.14673173,-80.0134948,177.1678
42.14672966,-80.01350015,177.1622
42.14672765,-80.01350536,177.1559
42.14672562,-80.01351062,177.1537
42.14672361,-80.01351602,177.1663
42.14672157,-80.01352128,177.1553
42.1467195,-80.01352652,177.147
42.14671745,-80.01353178,177.1503
42.14671539,-80.01353702,177.1564
42.14671333,-80.01354237,177.1608
42.14671136,-80.0135476,177.1629
42.14670919,-80.01355282,177.1585
42.14670718,-80.01355798,177.1529
42.14670508,-80.01356323,177.1483
42.14670292,-80.01356842,177.1302
42.14670088,-80.01357382,177.1386
42.14669896,-80.01357899,177.151
42.14669681,-80.01358422,177.1417
42.14669481,-80.01358951,177.1507
42.1466927,-80.01359475,177.1414
42.14669071,-80.01359992,177.1503
42.14668853,-80.01360519,177.1316
42.14668662,-80.0136104,177.1606
42.14668458,-80.01361568,177.153
42.14668253,-80.01362092,177.1379
42.14668054,-80.01362615,177.1467
42.14667846,-80.01363131,177.1465
42.14667646,-80.01363654,177.1483
42.14667435,-80.01364173,177.1508
42.1466723,-80.01364695,177.1551
42.14667029,-80.0136522,177.1588
42.14666823,-80.01365735,177.16
42.14666621,-80.01366252,177.1767
42.14666405,-80.01366772,177.1604
42.14666203,-80.01367296,177.1654
42.14666005,-80.0136782,177.1658
42.14665799,-80.01368337,177.153
42.14665592,-80.01368851,177.1596
42.14665382,-80.01369361,177.1455
42.14665176,-80.01369884,177.155
42.14664971,-80.01370396,177.1484
42.14664766,-80.01370916,177.1502
42.14664561,-80.01371439,177.1533
42.14664361,-80.01371955,177.1464
42.14664153,-80.01372478,177.1485
42.1466395,-80.01372993,177.1582
42.14663745,-80.01373511,177.1563
42.1466354,-80.01374028,177.1541
42.14663333,-80.01374542,177.1506
42.14663129,-80.01375057,177.1497
42.1466292,-80.01375573,177.1537
42.14662718,-80.0137609,177.1474
42.14662512,-80.01376608,177.151
42.14662305,-80.01377123,177.1567
42.14662099,-80.01377637,177.1572
42.14661891,-80.01378153,177.1581
42.14661685,-80.01378666,177.1531
42.14661481,-80.01379181,177.1517
42.14661275,-80.013797,177.1468
42.14661068,-80.0138021,177.1494
42.14660864,-80.01380724,177.1499
42.14660659,-80.01381242,177.1474
42.14660457,-80.01381757,177.1457
42.14660249,-80.01382267,177.1473
42.14660039,-80.01382784,177.1586
42.14659842,-80.01383305,177.1434
42.14659641,-80.01383812,177.1387
42.14659436,-80.01384323,177.1444
42.14659228,-80.01384837,177.1478
42.14659019,-80.01385348,177.15
42.14658817,-80.01385862,177.1465
42.1465861,-80.01386368,177.145
42.14658402,-80.01386878,177.1493
42.14658194,-80.01387392,177.1416
42.14657989,-80.01387901,177.1508
42.14657784,-80.01388409,177.1478
42.14657577,-80.01388914,177.1495
42.14657366,-80.01389428,177.151
42.14657158,-80.01389937,177.1454
42.14656953,-80.0139045,177.1507
42.14656744,-80.01390962,177.1483
42.14656536,-80.01391469,177.154
42.1465633,-80.01391978,177.1437
42.14656122,-80.0139249,177.1405
42.14655912,-80.01393004,177.143
42.14655704,-80.01393515,177.1387
42.14655499,-80.01394021,177.1348
42.14655293,-80.01394532,177.1318
42.14655087,-80.01395042,177.1301
42.14654881,-80.01395549,177.1276
42.14654675,-80.01396055,177.1257
42.14654466,-80.01396563,177.1231
42.14654253,-80.01397075,177.1325
42.14654045,-80.01397588,177.1315
42.14653839,-80.01398095,177.132
42.14653631,-80.01398605,177.1307
42.14653421,-80.0139911,177.1326
42.1465321,-80.01399616,177.1327
42.14653006,-80.01400126,177.1391
42.14652798,-80.01400633,177.1399
42.14652588,-80.01401136,177.1427
42.14652374,-80.01401644,177.1602
42.14652171,-80.01402158,177.151
42.14651957,-80.01402664,177.1554
42.14651751,-80.01403164,177.1581
42.14651544,-80.01403669,177.1591
42.14651335,-80.01404174,177.1502
42.14651127,-80.01404682,177.1554
42.14650918,-80.0140518,177.1511
42.14650708,-80.01405687,177.1481
42.14650497,-80.01406185,177.142
42.14650283,-80.01406692,177.1406
42.14650072,-80.01407196,177.1423
42.14649863,-80.01407697,177.1384
42.1464965,-80.01408202,177.1411
42.14649439,-80.01408705,177.1362
42.1464923,-80.0140921,177.1359
42.1464902,-80.01409714,177.1306
42.14648809,-80.01410215,177.1244
42.14648597,-80.01410719,177.1248
42.14648387,-80.0141122,177.1225
42.14648176,-80.01411725,177.1316
42.14647965,-80.0141223,177.1258
42.14647758,-80.01412733,177.1256
42.14647551,-80.01413236,177.1185
42.14647343,-80.01413743,177.1182
42.14647134,-80.01414249,177.1185
42.14646926,-80.01414754,177.1155
42.14646719,-80.01415258,177.114
42.1464651,-80.01415762,177.1107
42.14646302,-80.0141627,177.1105
42.14646093,-80.01416775,177.112
42.14645884,-80.01417284,177.1093
42.14645677,-80.01417789,177.1114
42.14645472,-80.01418293,177.1123
42.14645262,-80.01418803,177.1024
42.14645054,-80.01419304,177.1
42.14644845,-80.01419808,177.0985
42.14644634,-80.0142031,177.1011
42.14644421,-80.0142082,177.1056
42.14644211,-80.0142132,177.1021
42.14643999,-80.01421823,177.103
42.1464378,-80.01422324,177.1003
42.14643566,-80.01422831,177.1032
42.1464335,-80.0142333,177.0969
42.14643141,-80.01423832,177.0997
42.14642929,-80.0142433,177.0943
42.14642712,-80.01424834,177.094
42.14642496,-80.01425335,177.0896
42.14642283,-80.01425835,177.0901
42.1464207,-80.01426334,177.0842
42.14641852,-80.01426838,177.0868
42.14641641,-80.01427336,177.0903
42.14641428,-80.01427837,177.0915
42.14641215,-80.01428341,177.0912
42.14641003,-80.0142884,177.0798
42.14640786,-80.01429343,177.0762
42.14640571,-80.01429841,177.079
42.14640356,-80.01430346,177.0843
42.14640142,-80.01430845,177.0861
42.14639925,-80.01431345,177.0854
42.14639708,-80.01431839,177.0805
42.14639491,-80.01432342,177.0793
42.14639274,-80.01432842,177.0832
42.1463906,-80.01433342,177.0824
42.14638844,-80.01433848,177.0842
42.14638634,-80.01434341,177.0772
42.14638404,-80.01434844,177.0732
42.14638201,-80.01435342,177.0704
42.14637982,-80.0143585,177.0702
42.14637767,-80.01436343,177.0743
42.1463755,-80.01436846,177.0723
42.14637336,-80.01437346,177.0686
42.14637117,-80.01437848,177.0668
42.14636908,-80.01438348,177.0648
42.14636687,-80.01438851,177.0764
42.14636483,-80.01439355,177.0739
42.14636263,-80.01439849,177.094
42.14636054,-80.01440361,177.0732
42.14635844,-80.01440866,177.0549
42.14635623,-80.01441363,177.0741
42.14635414,-80.01441871,177.064
42.14635202,-80.0144238,177.0518
42.1463499,-80.0144289,177.0432
42.14634771,-80.01443387,177.0638
42.14634564,-80.01443889,177.0577
42.14634354,-80.01444391,177.0533
42.14634133,-80.01444903,177.056
42.14633926,-80.0144541,177.0432
42.1463372,-80.01445907,177.036
42.14633501,-80.01446403,177.0427
42.14633276,-80.01446905,177.0503
42.14633057,-80.01447405,177.0478
42.14632847,-80.01447909,177.0325
42.14632626,-80.01448414,177.0259
42.14632409,-80.01448906,177.0413
42.14632193,-80.01449412,177.0315
42.14631985,-80.01449909,177.0146
42.14631762,-80.01450407,177.0138
42.14631553,-80.01450899,177.015
42.14631332,-80.01451394,177.0322
42.14631119,-80.01451887,177.0271
42.146309,-80.01452383,177.0282
42.14630684,-80.01452877,177.027
42.14630467,-80.01453379,177.0193
42.14630257,-80.01453881,177.0044
42.14630043,-80.01454366,177.0245
42.14629821,-80.0145486,177.0191
42.14629617,-80.01455361,176.9939
42.14629388,-80.01455839,177.015
42.14629176,-80.0145632,177.0279
42.1462897,-80.0145682,177.0022
42.14628758,-80.01457316,176.9847
42.14628544,-80.0145779,176.9974
42.14628321,-80.01458265,177.0082
42.14628108,-80.01458748,177.0212
42.14627907,-80.01459237,176.9914
42.14627693,-80.01459718,176.9843
42.14627482,-80.014602,176.9864
42.14627286,-80.01460674,176.9949
42.1462707,-80.01461143,176.9963
42.14626854,-80.01461605,177.0182
42.1462664,-80.01462086,176.9904
42.14626444,-80.01462563,176.984
42.14626225,-80.01463032,176.9724
42.14626026,-80.01463492,176.984
42.14625815,-80.0146396,176.9788
42.14625607,-80.01464422,176.9811
42.146254,-80.01464879,176.9895
42.1462521,-80.01465344,176.9801
42.14625008,-80.01465801,176.9819
42.14624808,-80.01466259,176.9753
42.1462461,-80.01466703,176.9928
42.14624414,-80.01467144,176.9926
42.14624212,-80.01467593,177.007
42.14624012,-80.01468038,177.001
42.14623808,-80.01468483,177.0033
42.1462361,-80.01468925,177.0072
42.14623416,-80.01469356,177.0216
42.14623225,-80.01469783,177.012
42.14623023,-80.01470226,177.0096
42.14622847,-80.01470668,177.0077
42.14622645,-80.01471097,176.9973
42.14622452,-80.014715,177.02
42.1462227,-80.01471942,176.9787
42.14622083,-80.01472363,176.967
42.14621888,-80.01472784,176.9769
42.14621706,-80.01473198,176.9963
42.14621517,-80.0147362,176.974
42.1462133,-80.01474028,176.9381
42.14621174,-80.01474442,176.9724
42.14620982,-80.01474845,176.9901
42.14620796,-80.01475253,176.981
42.14620625,-80.01475647,176.9806
42.14620451,-80.01476047,176.986
42.14620286,-80.01476437,176.9876
42.14620108,-80.01476813,176.9737
42.14619925,-80.01477208,176.9774
42.14619759,-80.01477608,176.963
42.14619592,-80.01477989,176.953
42.14619425,-80.01478367,176.9504
42.14619256,-80.01478743,176.9628
42.14619077,-80.0147912,176.9609
42.14618922,-80.01479485,176.9425
42.14618753,-80.01479864,176.9328
42.14618587,-80.01480228,176.9267
42.14618423,-80.01480588,176.9431
42.14618267,-80.01480949,176.9455
42.14618111,-80.01481312,176.9301
42.14617953,-80.01481659,176.9274
42.14617793,-80.01482013,176.9282
42.14617632,-80.01482376,176.9377
42.1461745,-80.01482728,176.9178
42.14617322,-80.01483068,176.9353
42.14617183,-80.01483406,176.9235
42.14617015,-80.01483759,176.9475
42.14616849,-80.01484099,176.8958
42.14616696,-80.01484432,176.937
42.14616565,-80.01484773,176.9634
42.14616397,-80.01485109,176.9438
42.14616245,-80.01485441,176.9165
42.14616101,-80.01485767,176.9234
42.14615954,-80.01486102,176.9507
42.14615808,-80.01486428,176.9517
42.14615665,-80.01486754,176.9432
42.14615507,-80.01487091,176.9316
42.14615356,-80.01487417,176.9276
42.14615214,-80.01487736,176.946
42.14615066,-80.01488058,176.9323
42.14614919,-80.01488383,176.9351
42.1461477,-80.01488703,176.9346
42.14614625,-80.01489018,176.9379
42.14614483,-80.01489346,176.9414
42.14614336,-80.01489661,176.9358
42.14614196,-80.01489978,176.9309
42.14614052,-80.014903,176.9343
42.14613909,-80.01490612,176.9287
42.14613771,-80.01490914,176.9298
42.14613623,-80.0149124,176.9343
42.14613478,-80.01491543,176.9297
42.14613335,-80.01491857,176.938
42.14613194,-80.0149218,176.9404
42.14613052,-80.01492477,176.9318
42.14612912,-80.01492798,176.9371
42.14612768,-80.01493106,176.9368
42.14612628,-80.01493414,176.936
42.14612485,-80.01493728,176.9348
42.14612345,-80.01494037,176.9332
42.14612203,-80.01494348,176.9413
42.14612061,-80.01494651,176.9364
42.1461192,-80.01494963,176.939
42.14611777,-80.01495276,176.9354
42.14611635,-80.01495578,176.9341
42.14611491,-80.01495887,176.9324
42.14611356,-80.0149619,176.9341
42.14611218,-80.01496487,176.9261
42.14611079,-80.01496792,176.9279
42.14610937,-80.01497095,176.9281
42.14610797,-80.01497391,176.9206
42.14610654,-80.01497699,176.9323
42.14610519,-80.01498007,176.9358
42.14610381,-80.01498303,176.9258
42.14610234,-80.01498598,176.9316
42.14610093,-80.014989,176.9343
42.14609961,-80.01499195,176.934
42.14609821,-80.01499487,176.9416
42.14609685,-80.01499786,176.9304
42.1460955,-80.01500078,176.928
42.14609409,-80.01500385,176.9184
42.14609276,-80.01500671,176.9215
42.14609139,-80.01500958,176.9343
42.14609001,-80.01501254,176.9359
42.14608865,-80.01501559,176.9222
42.14608732,-80.01501851,176.911
42.14608595,-80.01502138,176.9122
42.14608462,-80.01502419,176.9078
42.14608322,-80.01502713,176.9212
42.14608192,-80.01502996,176.9103
42.1460805,-80.01503294,176.9144
42.14607922,-80.01503574,176.9111
42.14607783,-80.01503867,176.9236
42.14607648,-80.01504151,176.92
42.14607515,-80.01504439,176.9244
42.14607379,-80.01504714,176.9124
42.14607246,-80.01504997,176.9088
42.14607121,-80.01505281,176.9132
42.14606988,-80.01505559,176.914
42.14606854,-80.01505841,176.9193
42.1460672,-80.0150612,176.9137
42.14606588,-80.01506407,176.9196
42.14606456,-80.01506673,176.9118
42.14606325,-80.01506957,176.9126
42.146062,-80.01507231,176.9163
42.14606068,-80.01507502,176.9148
42.14605937,-80.01507777,176.9048
42.1460581,-80.01508055,176.9132
42.14605683,-80.01508324,176.914
42.14605553,-80.01508596,176.916
42.1460542,-80.01508871,176.9212
42.14605293,-80.01509138,176.9169
42.14605165,-80.01509409,176.9175
42.14605042,-80.01509674,176.9111
42.14604915,-80.01509937,176.9115
42.14604793,-80.01510199,176.9133
42.14604672,-80.01510469,176.9095
42.14604545,-80.01510728,176.9129
42.14604418,-80.01510989,176.9162
42.14604298,-80.01511252,176.9162
42.14604175,-80.01511514,176.917
42.14604051,-80.0151177,176.9174
42.14603929,-80.01512029,176.9151
42.14603809,-80.01512284,176.9172
42.14603686,-80.01512539,176.916
42.14603568,-80.01512789,176.9087
42.1460345,-80.01513045,176.9118
42.14603332,-80.01513298,176.9241
42.1460321,-80.01513551,176.9215
42.14603095,-80.01513799,176.9208
42.14602975,-80.01514046,176.9199
42.14602864,-80.01514291,176.9181
42.14602747,-80.01514536,176.918
42.1460263,-80.01514779,176.9227
42.14602513,-80.01515021,176.9286
42.14602397,-80.01515256,176.9229
42.14602283,-80.015155,176.9205
42.14602178,-80.01515734,176.9223
42.1460206,-80.01515969,176.919
42.14601949,-80.01516207,176.9187
42.14601836,-80.01516442,176.9173
42.14601727,-80.01516671,176.9183
42.14601618,-80.01516906,176.9233
42.14601508,-80.01517136,176.9205
42.14601402,-80.01517369,176.918
42.14601295,-80.01517593,176.9234
42.14601182,-80.01517822,176.9255
42.14601075,-80.01518045,176.9177
42.14600969,-80.01518274,176.9236
42.14600864,-80.01518491,176.917
42.14600761,-80.0151871,176.9201
42.14600657,-80.0151893,176.9193
42.14600555,-80.01519143,176.9163
42.14600451,-80.01519361,176.9109
42.14600351,-80.01519573,176.9153
42.14600253,-80.01519787,176.9137
42.14600152,-80.01520002,176.917
42.14600051,-80.01520206,176.9156
42.14599946,-80.01520417,176.9142
42.1459985,-80.01520626,176.9174
42.14599754,-80.01520833,176.9164
42.14599656,-80.01521033,176.92
42.14599562,-80.01521234,176.9194
42.14599464,-80.01521439,176.9176
42.14599369,-80.01521633,176.9176
42.14599271,-80.01521833,176.9134
42.1459918,-80.01522029,176.9193
42.14599087,-80.01522225,176.9176
42.14598993,-80.01522418,176.9114
42.14598899,-80.01522608,176.9158
42.14598809,-80.01522798,176.9142
42.14598718,-80.01522989,176.9145
42.14598628,-80.01523176,176.9138
42.14598544,-80.01523361,176.9157
42.14598456,-80.01523547,176.91
42.14598368,-80.01523729,176.9125
42.14598283,-80.01523909,176.9081
42.14598201,-80.01524085,176.9038
42.14598117,-80.01524264,176.9075
42.14598033,-80.01524446,176.9078
42.14597946,-80.0152462,176.9075
42.14597863,-80.01524787,176.9099
42.14597779,-80.01524962,176.9107
42.14597704,-80.01525133,176.9181
42.14597619,-80.01525297,176.9123
42.14597534,-80.01525466,176.9114
42.14597456,-80.01525629,176.9121
42.14597385,-80.01525791,176.9174
42.14597309,-80.01525958,176.9098
42.1459723,-80.01526119,176.9173
42.14597145,-80.01526281,176.918
42.14597069,-80.01526444,176.9128
42.14596994,-80.015266,176.9118
42.14596918,-80.01526758,176.9097
42.14596841,-80.01526919,176.9139
42.14596772,-80.01527078,176.91
42.14596694,-80.01527231,176.9044
42.14596616,-80.01527387,176.9077
42.1459654,-80.01527547,176.9168
42.14596466,-80.015277,176.9195
42.14596388,-80.01527855,176.9264
42.14596315,-80.01528011,176.9194
42.14596245,-80.01528166,176.9121
42.14596167,-80.01528323,176.9178
42.14596094,-80.01528476,176.923
42.14596019,-80.01528635,176.9193
42.14595948,-80.01528784,176.9202
42.14595876,-80.01528939,176.9203
42.14595798,-80.01529088,176.9192
42.1459572,-80.01529247,176.9154
42.14595649,-80.01529397,176.9078
42.14595577,-80.01529549,176.9203
42.14595498,-80.01529709,176.9111
42.14595425,-80.01529863,176.9189
42.1459535,-80.01530014,176.9104
42.14595276,-80.01530167,176.9166
42.14595198,-80.0153032,176.9165
42.14595122,-80.01530477,176.9163
42.14595047,-80.01530628,176.9184
42.14594974,-80.01530784,176.9233
42.14594895,-80.01530932,176.9142
42.14594831,-80.01531082,176.9222
42.14594757,-80.01531237,176.9099
42.14594682,-80.01531393,176.9103
42.14594601,-80.01531552,176.9103
42.14594523,-80.01531705,176.9174
42.14594452,-80.01531853,176.9134
42.14594379,-80.01532006,176.9226
42.14594307,-80.0153216,176.9205
42.14594234,-80.0153231,176.9324
42.14594152,-80.01532468,176.9277
42.14594067,-80.01532614,176.9283
42.14594,-80.0153277,176.9327
42.14593921,-80.01532922,176.9309
42.14593846,-80.01533084,176.9255
42.14593767,-80.01533238,176.9267
42.14593696,-80.01533397,176.9174
42.14593621,-80.01533544,176.9183
42.1459355,-80.01533698,176.9271
42.14593476,-80.01533851,176.9171
42.14593396,-80.01534008,176.926
42.14593319,-80.01534156,176.9337
42.1459325,-80.01534317,176.9167
42.14593172,-80.01534476,176.9128
42.14593092,-80.01534631,176.9157
42.1459302,-80.015348,176.8962
42.14592948,-80.01534949,176.8946
42.14592872,-80.01535104,176.9131
42.14592792,-80.01535253,176.9044
42.14592716,-80.01535413,176.9031
42.14592638,-80.01535563,176.8976
42.14592563,-80.01535721,176.9002
42.14592492,-80.01535871,176.9086
42.14592413,-80.01536022,176.8962
42.14592331,-80.01536182,176.9122
42.14592259,-80.01536338,176.9098
42.14592183,-80.01536493,176.9061
42.14592115,-80.01536646,176.9103
42.14592046,-80.01536807,176.8996
42.14591957,-80.01536963,176.9031
42.14591879,-80.01537102,176.9261
42.14591808,-80.01537266,176.9177
42.14591726,-80.01537406,176.9155
42.14591653,-80.01537573,176.9143
42.14591577,-80.01537734,176.9176
42.14591523,-80.01537885,176.9063
42.14591443,-80.01538047,176.9117
42.14591365,-80.01538206,176.901
42.14591282,-80.01538346,176.9275
42.14591216,-80.01538511,176.9008
42.14591144,-80.01538655,176.9174
42.14591074,-80.01538809,176.9252
42.14590988,-80.0153896,176.9154
42.14590913,-80.01539111,176.9165
42.14590829,-80.01539267,176.9175
42.14590762,-80.01539414,176.9243
42.14590685,-80.01539577,176.9258
42.14590624,-80.01539728,176.9344
42.14590538,-80.01539891,176.9272
42.1459046,-80.01540041,176.9073
42.14590388,-80.01540198,176.9375
42.14590317,-80.01540355,176.9488
42.14590229,-80.01540506,176.9176
42.14590147,-80.01540664,176.928
42.14590069,-80.01540813,176.9333
42.14589984,-80.01540966,176.9412
42.14589915,-80.01541112,176.9452
42.14589828,-80.0154127,176.9425
42.14589759,-80.01541442,176.9309
42.14589686,-80.01541595,176.9297
42.14589621,-80.01541757,176.9299
42.14589529,-80.01541914,176.9128
42.14589464,-80.01542073,176.9364
42.14589392,-80.01542225,176.9455
42.14589296,-80.01542366,176.9531
42.14589226,-80.01542524,176.9485
42.14589158,-80.0154269,176.931
42.14589073,-80.01542846,176.9306
42.14588998,-80.0154301,176.9358
42.14588915,-80.01543172,176.936
42.14588827,-80.01543319,176.9407
42.14588757,-80.01543474,176.9414
42.14588684,-80.01543636,176.9351
42.14588609,-80.01543805,176.9113
42.14588521,-80.01543956,176.9275
42.14588443,-80.015441,176.9245
42.14588388,-80.01544254,176.9045
42.14588299,-80.01544421,176.9072
42.14588206,-80.01544577,176.9074
42.14588132,-80.01544722,176.9292
42.14588057,-80.01544886,176.9408
42.14587971,-80.01545034,176.9218
42.14587914,-80.01545204,176.9182
42.14587816,-80.01545358,176.9225
42.1458775,-80.015455,176.933
42.14587667,-80.01545655,176.9294
42.14587578,-80.01545821,176.9368
42.14587492,-80.01545991,176.9257
42.14587427,-80.01546145,176.9216
42.14587346,-80.01546302,176.9139
42.14587276,-80.01546462,176.9362
42.14587178,-80.01546632,176.9182
42.14587103,-80.01546783,176.914
42.14587024,-80.01546941,176.9361
42.14586946,-80.01547096,176.9305
42.1458686,-80.01547262,176.9004
42.14586793,-80.01547413,176.9327
42.14586702,-80.01547568,176.9122
42.14586618,-80.01547736,176.9185
42.14586565,-80.01547911,176.9196
42.145865,-80.01548066,176.9473
42.14586411,-80.01548232,176.9134
42.14586326,-80.01548397,176.9109
42.14586248,-80.01548546,176.917
42.14586161,-80.01548714,176.9142
42.14586075,-80.01548869,176.9192
42.14586011,-80.01549025,176.9355
42.14585926,-80.01549188,176.921
42.14585848,-80.01549341,176.9236
42.14585764,-80.01549502,176.9134
42.1458569,-80.01549685,176.9164
42.14585614,-80.01549829,176.9232
42.14585526,-80.01549981,176.9181
42.14585451,-80.01550136,176.9146
42.14585372,-80.01550307,176.9199
42.14585303,-80.01550457,176.9199
42.14585227,-80.01550613,176.9129
42.14585147,-80.01550767,176.9112
42.14585077,-80.01550925,176.9156
42.1458499,-80.01551091,176.9169
42.14584914,-80.01551235,176.9129
42.14584831,-80.01551394,176.9116
42.14584753,-80.01551564,176.9052
42.14584676,-80.01551719,176.9105
42.14584597,-80.01551876,176.9179
42.14584517,-80.01552031,176.92
42.14584445,-80.01552183,176.9134
42.14584374,-80.01552339,176.9199
42.14584289,-80.01552494,176.9242
42.14584216,-80.01552639,176.9144
42.14584137,-80.01552802,176.9126
42.14584067,-80.01552945,176.919
42.14583986,-80.01553096,176.9156
42.14583911,-80.01553255,176.913
42.14583825,-80.01553405,176.9228
42.14583763,-80.01553548,176.9109
42.14583686,-80.01553699,176.9221
42.14583608,-80.01553856,176.9266
42.14583528,-80.01554008,176.9272
42.14583461,-80.01554154,176.9149
42.14583384,-80.01554304,176.9256
42.14583311,-80.01554447,176.9185
42.14583231,-80.01554598,176.9184
42.14583157,-80.01554745,176.9203
42.14583079,-80.01554892,176.9094
42.14583003,-80.01555042,176.9124
42.14582929,-80.01555185,176.9172
42.14582861,-80.01555332,176.9143
42.14582779,-80.01555473,176.8994
42.14582704,-80.01555625,176.9045
42.14582631,-80.01555771,176.9033
42.14582559,-80.01555924,176.9088
42.1458248,-80.01556068,176.9027
42.14582409,-80.01556212,176.8978
42.14582329,-80.01556364,176.8963
42.14582255,-80.01556512,176.907
42.14582181,-80.01556664,176.9058
42.14582108,-80.01556808,176.9068
42.14582031,-80.01556954,176.9034
42.14581956,-80.01557103,176.9042
42.14581879,-80.01557249,176.9046
42.14581804,-80.01557392,176.9064
42.14581727,-80.01557545,176.8957
42.14581647,-80.01557691,176.8901
42.14581577,-80.01557839,176.8963
42.145815,-80.01557987,176.9015
42.14581421,-80.0155813,176.8918
42.14581346,-80.01558282,176.8921
42.14581271,-80.01558429,176.8862
42.14581189,-80.0155858,176.8781
42.14581116,-80.01558727,176.8857
42.14581038,-80.01558885,176.8827
42.14580965,-80.01559026,176.887
42.14580886,-80.01559174,176.8756
42.14580809,-80.01559327,176.8736
42.14580734,-80.01559476,176.8622
42.14580661,-80.0155963,176.8739
42.14580581,-80.0155978,176.8623
42.14580505,-80.01559932,176.863
42.1458043,-80.01560086,176.8641
42.14580354,-80.01560232,176.866
42.1458027,-80.01560385,176.8736
42.14580197,-80.01560533,176.8731
42.14580119,-80.01560677,176.8744
42.14580043,-80.01560835,176.8762
42.14579964,-80.01560981,176.8716
42.14579892,-80.01561137,176.8663
42.14579812,-80.01561292,176.8643
42.14579735,-80.01561435,176.862
42.14579655,-80.01561596,176.8636
42.14579578,-80.01561747,176.8586
42.14579503,-80.01561904,176.8638
42.14579425,-80.01562056,176.8623
42.14579347,-80.01562209,176.8621
42.14579268,-80.01562358,176.8562
42.14579189,-80.0156251,176.862
42.14579106,-80.01562665,176.8648
42.14579028,-80.01562821,176.8774
42.14578946,-80.0156297,176.8763
42.14578874,-80.01563127,176.8713
42.14578795,-80.01563276,176.8618
42.14578718,-80.01563433,176.8642
42.14578639,-80.01563582,176.863
42.14578553,-80.0156375,176.8623
42.14578476,-80.01563908,176.8658
42.145784,-80.01564063,176.8629
42.14578321,-80.01564223,176.8586
42.14578241,-80.01564379,176.858
42.14578164,-80.01564541,176.8485
42.14578081,-80.01564693,176.8622
42.14577997,-80.01564861,176.8582
42.14577917,-80.01565013,176.8561
42.14577841,-80.01565165,176.8583
42.14577756,-80.01565319,176.8669
42.14577671,-80.01565478,176.8627
42.14577598,-80.01565642,176.8558
42.14577515,-80.015658,176.8763
42.14577435,-80.0156596,176.8684
42.1457735,-80.01566126,176.8567
42.14577275,-80.01566287,176.8689
42.14577201,-80.01566448,176.8643
42.14577115,-80.01566611,176.8715
42.14577031,-80.01566772,176.8744
42.14576955,-80.01566942,176.8529
42.14576872,-80.01567106,176.8597
42.14576784,-80.01567262,176.8819
42.14576699,-80.01567416,176.882
42.14576626,-80.01567585,176.8747
42.14576546,-80.01567745,176.8707
42.14576458,-80.01567913,176.8687
42.14576382,-80.01568074,176.8718
42.14576287,-80.01568242,176.8776
42.14576211,-80.01568409,176.8748
42.14576129,-80.01568573,176.8755
42.14576048,-80.0156873,176.8738
42.14575953,-80.01568897,176.885
42.14575873,-80.01569067,176.8854
42.14575793,-80.01569225,176.8825
42.1457572,-80.01569393,176.8701
42.14575633,-80.01569562,176.8753
42.14575552,-80.01569728,176.8769
42.14575458,-80.01569893,176.8829
42.14575369,-80.01570066,176.8742
42.14575292,-80.01570214,176.8999
42.14575205,-80.01570371,176.9052
42.1457513,-80.0157056,176.877
